Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,CRSElapsedTime,Origin,Dest,Distance,ArrDelay15,Origin_Lat,Origin_Lon,Origin_State,Dest_Lat,Dest_Lon,Dest_State,Origin_dayl,Dest_dayl,Origin_prcp,Dest_prcp,Origin_srad,Dest_srad,Origin_swe,Dest_swe,Origin_tmax,Dest_tmax,Origin_tmin,Dest_tmin,Origin_vp,Dest_vp
12,25,4,1455,1814,US,139,DFW,CLT,936,True,32.89595056,-97.0372,TX,35.21401111,-80.94312583,NC,35251.2,34560.0,0.0,2.0,300.8,240.0,0.0,0.0,18.0,18.0,1.5,6.5,680.0,960.0
8,19,2,1550,1955,AA,185,DFW,DCA,1192,False,32.89595056,-97.0372,TX,38.85208333,-77.03772222,VA,47001.6,48038.4,12.0,0.0,163.2,444.8,0.0,0.0,27.5,32.5,22.0,18.0,2640.0,2080.0
6,10,2,1100,1250,MQ,110,DFW,DSM,624,True,32.89595056,-97.0372,TX,41.53493306,-93.66068222,IA,50803.2,53913.6,8.0,5.0,352.0,355.2,0.0,0.0,33.5,27.0,20.0,13.0,2320.0,1480.0
6,13,5,1240,1335,AA,55,DFW,AUS,190,False,32.89595056,-97.0372,TX,30.19453278,-97.66987194,TX,50803.2,50112.0,0.0,0.0,393.6,412.8,0.0,0.0,35.5,37.5,24.5,24.5,3080.0,2920.0
4,17,4,1525,1645,MQ,80,DFW,JAN,408,False,32.89595056,-97.0372,TX,32.31116667,-90.07588889,MS,46656.0,46310.4,0.0,0.0,448.0,515.2,0.0,0.0,25.0,24.0,12.0,7.0,1400.0,1000.0
4,20,7,1830,1950,MQ,80,DFW,SGF,364,False,32.89595056,-97.0372,TX,37.24432611,-93.38685806,MO,47001.6,47347.2,0.0,0.0,432.0,528.0,0.0,0.0,26.0,21.5,13.5,4.5,1560.0,840.0
8,31,7,1705,2150,AA,225,DFW,BOS,1562,False,32.89595056,-97.0372,TX,42.3643475,-71.00517917,MA,45619.2,46656.0,0.0,0.0,374.4,368.0,0.0,0.0,34.5,27.0,24.0,17.0,2480.0,1920.0
7,27,7,900,955,AA,115,DFW,DEN,641,False,32.89595056,-97.0372,TX,39.85840806,-104.6670019,CO,49420.8,51148.8,0.0,0.0,438.4,483.2,0.0,0.0,39.5,35.0,26.0,16.5,2320.0,840.0
12,8,1,1905,2245,AA,160,DFW,DCA,1192,False,32.89595056,-97.0372,TX,38.85208333,-77.03772222,VA,35596.8,33523.2,0.0,0.0,236.8,176.0,0.0,0.0,20.5,1.5,9.0,-5.5,1160.0,400.0
5,14,3,1135,1350,AA,135,DFW,ORD,802,True,32.89595056,-97.0372,TX,41.979595,-87.90446417,IL,49420.8,51840.0,15.0,5.0,236.8,320.0,0.0,0.0,26.5,20.0,18.5,8.5,2120.0,1120.0
1,12,6,1815,2120,AA,125,DFW,ATL,732,False,32.89595056,-97.0372,TX,33.64044444,-84.42694444,GA,35942.4,35942.4,0.0,0.0,278.4,307.2,0.0,0.0,15.0,15.0,2.5,1.0,720.0,640.0
7,21,1,1645,2050,AA,185,DFW,DCA,1192,False,32.89595056,-97.0372,TX,38.85208333,-77.03772222,VA,49766.4,51494.4,0.0,0.0,419.2,403.2,0.0,0.0,38.0,33.5,25.0,22.0,2600.0,2640.0
3,22,6,745,905,MQ,80,DFW,CRP,354,False,32.89595056,-97.0372,TX,27.77036083,-97.50121528,TX,43200.0,43200.0,0.0,0.0,419.2,480.0,0.0,0.0,23.5,25.5,9.0,10.5,1160.0,920.0
4,20,7,1255,1625,AA,150,DFW,RSW,1017,False,32.89595056,-97.0372,TX,26.53616667,-81.75516667,FL,47001.6,45964.8,0.0,0.0,432.0,438.4,0.0,0.0,26.0,28.5,13.5,16.5,1560.0,1800.0
6,27,5,905,1335,AA,210,DFW,LGA,1389,False,32.89595056,-97.0372,TX,40.77724306,-73.87260917,NY,50803.2,53568.0,0.0,0.0,419.2,339.2,0.0,0.0,36.5,29.5,24.5,21.0,2960.0,2480.0
7,10,4,1105,1417,OH,132,DFW,CVG,812,True,32.89595056,-97.0372,TX,39.04614278,-84.6621725,KY,50457.6,52531.2,0.0,12.0,435.2,352.0,0.0,0.0,36.5,28.5,23.5,14.5,2400.0,1640.0
4,26,6,1825,1950,AA,205,DFW,FAT,1313,False,32.89595056,-97.0372,TX,36.77619444,-119.7181389,CA,47692.8,48038.4,0.0,0.0,454.4,496.0,0.0,0.0,24.0,28.0,11.5,10.0,1360.0,760.0
9,24,3,1920,2045,AA,205,DFW,FAT,1313,False,32.89595056,-97.0372,TX,36.77619444,-119.7181389,CA,42508.8,42508.8,0.0,0.0,403.2,425.6,0.0,0.0,32.0,35.0,19.0,15.0,2000.0,640.0
5,7,3,1115,1229,AA,194,DFW,LAX,1235,True,32.89595056,-97.0372,TX,33.94253611,-118.4080744,CA,48729.6,48729.6,8.0,0.0,297.6,259.2,0.0,0.0,28.5,18.5,17.5,13.5,2000.0,1120.0
11,1,6,845,940,MQ,55,DFW,SHV,190,True,32.89595056,-97.0372,TX,32.4466275,-93.82559833,LA,38016.0,38361.6,0.0,0.0,316.8,339.2,0.0,0.0,28.5,25.0,14.0,9.0,1600.0,1160.0
9,24,3,850,1225,MQ,155,DFW,PIT,1068,False,32.89595056,-97.0372,TX,40.49146583,-80.23287083,PA,42508.8,42508.8,0.0,0.0,403.2,403.2,0.0,0.0,32.0,25.0,19.0,8.5,2000.0,1120.0
12,25,4,1630,1725,MQ,55,DFW,CLL,164,False,32.89595056,-97.0372,TX,30.58858944,-96.36382417,TX,35251.2,35942.4,0.0,0.0,300.8,262.4,0.0,0.0,18.0,21.0,1.5,7.5,680.0,1040.0
5,25,7,1055,1525,AA,210,DFW,LGA,1389,False,32.89595056,-97.0372,TX,40.77724306,-73.87260917,NY,50112.0,52531.2,0.0,0.0,432.0,512.0,0.0,0.0,34.0,24.5,21.0,11.0,2480.0,1320.0
11,6,4,830,935,UA,125,DFW,DEN,641,False,32.89595056,-97.0372,TX,39.85840806,-104.6670019,CO,37670.4,35942.4,5.0,0.0,236.8,208.0,0.0,0.0,24.5,9.0,10.0,-1.5,1240.0,560.0
7,8,2,1705,1800,AA,175,DFW,SAN,1171,False,32.89595056,-97.0372,TX,32.73355611,-117.1896567,CA,50457.6,50457.6,0.0,0.0,412.8,396.8,0.0,0.0,36.0,23.5,23.5,18.0,2760.0,800.0
8,4,1,1805,2135,AA,150,DFW,CLT,936,False,32.89595056,-97.0372,TX,35.21401111,-80.94312583,NC,48729.6,49075.2,0.0,0.0,476.8,435.2,0.0,0.0,40.0,34.5,24.5,21.0,2080.0,2280.0
12,3,3,1635,2100,AA,205,DFW,EWR,1372,False,32.89595056,-97.0372,TX,40.69249722,-74.16866056,NJ,35596.8,33177.6,0.0,0.0,316.8,211.2,0.0,0.0,22.0,7.0,3.5,-2.5,800.0,520.0
5,3,6,1545,1635,AA,110,DFW,COS,592,False,32.89595056,-97.0372,TX,38.80580556,-104.70025,CO,48384.0,49420.8,0.0,0.0,492.8,521.6,0.0,0.0,23.0,12.5,8.5,-5.5,1120.0,120.0
9,7,7,1425,1745,AA,140,DFW,JAX,919,False,32.89595056,-97.0372,TX,30.49405556,-81.68786111,FL,44928.0,44582.4,0.0,0.0,480.0,438.4,0.0,0.0,33.5,33.0,18.5,22.5,1560.0,2720.0
6,20,5,1945,2055,MQ,70,DFW,XNA,281,False,32.89595056,-97.0372,TX,36.28186944,-94.30681111,AR,51148.8,52185.6,2.0,3.0,460.8,339.2,0.0,0.0,34.5,28.0,22.0,17.5,2440.0,2000.0
12,28,7,1115,1215,AA,60,DFW,AUS,190,True,32.89595056,-97.0372,TX,30.19453278,-97.66987194,TX,35596.8,36288.0,0.0,0.0,313.6,320.0,0.0,0.0,17.0,19.5,-1.0,2.5,560.0,640.0
11,28,5,920,1015,AA,115,DFW,COS,592,True,32.89595056,-97.0372,TX,38.80580556,-104.70025,CO,35942.4,34214.4,9.0,1.0,153.6,172.8,0.0,0.0,16.0,5.5,7.0,-4.5,1000.0,440.0
4,15,2,1950,2052,MQ,62,DFW,TXK,181,True,32.89595056,-97.0372,TX,33.45370806,-93.99102,AR,46310.4,46310.4,0.0,0.0,505.6,518.4,0.0,0.0,22.0,17.0,6.5,1.5,960.0,680.0
6,24,2,1800,2140,MQ,160,DFW,CLE,1021,False,32.89595056,-97.0372,TX,41.41089417,-81.84939667,OH,51148.8,53913.6,0.0,0.0,428.8,438.4,0.0,0.0,35.5,24.0,23.5,13.0,2720.0,1480.0
3,7,5,915,1020,MQ,65,DFW,LBB,282,True,32.89595056,-97.0372,TX,33.66363889,-101.8227778,TX,41472.0,41472.0,18.0,2.0,246.4,284.8,0.0,0.0,9.5,5.0,-1.0,-5.5,560.0,160.0
1,2,3,600,815,AA,135,DFW,ORD,802,True,32.89595056,-97.0372,TX,41.979595,-87.90446417,IL,35596.8,32486.4,0.0,1.0,275.2,233.6,0.0,80.0,7.5,-6.0,-5.0,-16.5,440.0,160.0
6,29,7,1035,1355,MQ,140,DFW,FWA,859,False,32.89595056,-97.0372,TX,40.97846583,-85.19514639,IN,50803.2,53568.0,2.0,2.0,444.8,393.6,0.0,0.0,34.0,27.0,21.5,16.5,2440.0,1880.0
6,18,3,905,1220,MQ,135,DFW,LEX,785,False,32.89595056,-97.0372,TX,38.03697222,-84.60538889,KY,51148.8,52876.8,1.0,0.0,464.0,489.6,0.0,0.0,33.5,25.5,21.0,11.5,2240.0,1360.0
8,30,6,1730,1835,AA,65,DFW,TUL,237,False,32.89595056,-97.0372,TX,36.19837222,-95.88824167,OK,45619.2,45964.8,0.0,0.0,400.0,400.0,0.0,0.0,35.0,33.5,23.5,22.0,2280.0,2640.0
3,22,6,1345,1449,MQ,64,DFW,ABI,158,False,32.89595056,-97.0372,TX,32.41132,-99.68189722,TX,43200.0,43200.0,0.0,0.0,419.2,464.0,0.0,0.0,23.5,23.5,9.0,5.0,1160.0,800.0
7,30,3,2135,35,AA,120,DFW,ATL,732,True,32.89595056,-97.0372,TX,33.64044444,-84.42694444,GA,49075.2,49420.8,5.0,0.0,294.4,409.6,0.0,0.0,37.5,33.0,25.5,21.5,2840.0,2560.0
2,7,4,1320,1455,AA,95,DFW,STL,551,False,32.89595056,-97.0372,TX,38.74768694,-90.35998972,MO,38016.0,36979.2,0.0,1.0,304.0,112.0,0.0,0.0,13.0,3.0,1.5,-1.0,680.0,560.0
6,26,4,1250,1714,US,204,DFW,PHL,1302,False,32.89595056,-97.0372,TX,39.87195278,-75.24114083,PA,51148.8,53222.4,9.0,0.0,323.2,358.4,0.0,0.0,36.0,31.0,23.5,21.0,2880.0,2480.0
9,16,2,1645,1805,MQ,80,DFW,CRP,354,False,32.89595056,-97.0372,TX,27.77036083,-97.50121528,TX,43545.6,43545.6,0.0,0.0,492.8,438.4,0.0,0.0,26.5,28.5,11.5,18.0,1200.0,2080.0
2,11,1,2000,2330,AA,150,DFW,DTW,987,False,32.89595056,-97.0372,TX,42.21205889,-83.34883583,MI,38707.2,36633.6,0.0,0.0,374.4,297.6,0.0,28.0,22.5,-9.5,7.0,-17.0,400.0,160.0
2,19,2,1510,1615,MQ,65,DFW,TUL,237,True,32.89595056,-97.0372,TX,36.19837222,-95.88824167,OK,39398.4,39052.8,0.0,0.0,393.6,384.0,0.0,0.0,17.5,13.0,2.0,-3.5,560.0,480.0
5,24,6,1350,1505,MQ,75,DFW,SGF,364,True,32.89595056,-97.0372,TX,37.24432611,-93.38685806,MO,50112.0,51148.8,0.0,0.0,316.8,384.0,0.0,0.0,34.0,27.0,25.0,16.5,3160.0,1880.0
2,26,2,650,750,MQ,60,DFW,TUL,237,False,32.89595056,-97.0372,TX,36.19837222,-95.88824167,OK,40089.6,39744.0,0.0,0.0,396.8,406.4,0.0,0.0,17.5,14.5,2.0,-2.0,560.0,520.0
5,23,5,1755,2120,AA,145,DFW,TPA,929,True,32.89595056,-97.0372,TX,27.97547222,-82.53325,FL,50112.0,48729.6,0.0,1.0,332.8,406.4,0.0,0.0,34.0,32.5,24.5,23.0,3080.0,2800.0
7,18,5,1055,1150,AA,175,DFW,SAN,1171,False,32.89595056,-97.0372,TX,32.73355611,-117.1896567,CA,50112.0,50112.0,0.0,0.0,441.6,348.8,0.0,0.0,37.0,23.5,23.5,19.0,2320.0,840.0
9,11,4,830,1010,AA,100,DFW,OMA,583,False,32.89595056,-97.0372,TX,41.30251861,-95.89417306,NE,44236.8,44582.4,10.0,0.0,236.8,294.4,0.0,0.0,31.5,24.5,23.0,15.0,2800.0,1720.0
12,30,2,1620,1710,MQ,50,DFW,ABI,158,True,32.89595056,-97.0372,TX,32.41132,-99.68189722,TX,35596.8,35596.8,0.0,0.0,310.4,320.0,0.0,0.0,22.0,22.0,3.0,2.0,760.0,480.0
7,24,4,1050,1402,AA,132,DFW,ATL,732,False,32.89595056,-97.0372,TX,33.64044444,-84.42694444,GA,49766.4,49766.4,0.0,0.0,412.8,403.2,0.0,0.0,36.5,31.0,24.5,20.0,2280.0,2320.0
2,4,1,2000,2100,AA,60,DFW,TUL,237,False,32.89595056,-97.0372,TX,36.19837222,-95.88824167,OK,37670.4,36979.2,0.0,0.0,233.6,345.6,0.0,4.0,26.5,24.0,17.0,8.5,1920.0,1120.0
8,1,5,640,1000,MQ,140,DFW,GSP,862,False,32.89595056,-97.0372,TX,34.89566722,-82.21885833,SC,49075.2,49420.8,0.0,3.0,412.8,304.0,0.0,0.0,39.0,34.5,26.5,22.0,2600.0,2440.0
2,6,3,935,1405,AA,210,DFW,JFK,1391,False,32.89595056,-97.0372,TX,40.63975111,-73.77892556,NY,38016.0,36288.0,0.0,0.0,371.2,284.8,0.0,0.0,16.5,17.5,-0.5,6.5,600.0,960.0
4,4,5,1655,1800,MQ,65,DFW,CLL,164,False,32.89595056,-97.0372,TX,30.58858944,-96.36382417,TX,44928.0,44928.0,7.0,0.0,348.8,352.0,0.0,0.0,24.0,25.5,9.5,15.5,1200.0,1760.0
9,8,1,1420,1855,AA,215,DFW,EWR,1372,False,32.89595056,-97.0372,TX,40.69249722,-74.16866056,NJ,44582.4,45273.6,0.0,0.0,406.4,371.2,0.0,0.0,32.5,28.5,21.0,16.0,2000.0,1800.0
10,27,1,1645,1805,MQ,80,DFW,LRD,394,False,32.89595056,-97.0372,TX,27.54373861,-99.46154361,TX,38707.2,39744.0,0.0,0.0,355.2,348.8,0.0,0.0,20.5,24.5,5.5,11.0,920.0,1320.0
10,11,6,1600,1945,AA,165,DFW,MIA,1121,True,32.89595056,-97.0372,TX,25.79325,-80.29055556,FL,40435.2,41126.4,0.0,0.0,323.2,371.2,0.0,0.0,29.0,31.5,17.0,23.5,1920.0,2880.0
11,16,7,730,1055,MQ,145,DFW,CHS,987,False,32.89595056,-97.0372,TX,32.89864639,-80.04050583,SC,36633.6,36633.6,0.0,3.0,332.8,227.2,0.0,0.0,18.5,17.0,1.0,4.0,640.0,800.0
1,22,2,915,1240,AA,145,DFW,MCO,984,False,32.89595056,-97.0372,TX,28.42888889,-81.31602778,FL,36633.6,37670.4,1.0,0.0,192.0,307.2,0.0,0.0,6.5,23.5,-0.5,12.0,600.0,1400.0
2,9,6,1700,2045,AA,165,DFW,IAD,1172,False,32.89595056,-97.0372,TX,38.94453194,-77.45580972,VA,38361.6,36979.2,0.0,0.0,390.4,304.0,0.0,0.0,21.0,11.0,2.0,-1.0,720.0,560.0
12,5,5,1425,1535,AA,70,DFW,SAT,247,False,32.89595056,-97.0372,TX,29.53369444,-98.46977778,TX,35596.8,36633.6,0.0,0.0,243.2,281.6,0.0,0.0,9.0,14.0,-2.0,1.0,520.0,440.0
1,20,7,1759,2115,OO,136,DFW,CVG,812,False,32.89595056,-97.0372,TX,39.04614278,-84.6621725,KY,36633.6,34905.6,0.0,0.0,332.8,268.8,0.0,0.0,10.0,-6.0,-5.5,-15.5,400.0,200.0
1,20,7,2010,2115,AA,185,DFW,SAN,1171,False,32.89595056,-97.0372,TX,32.73355611,-117.1896567,CA,36633.6,36633.6,0.0,0.0,332.8,310.4,0.0,0.0,10.0,15.5,-5.5,5.5,400.0,920.0
8,2,6,1055,1415,MQ,140,DFW,CVG,812,False,32.89595056,-97.0372,TX,39.04614278,-84.6621725,KY,48729.6,50112.0,0.0,0.0,409.6,371.2,0.0,0.0,39.5,31.0,27.0,20.5,2680.0,2400.0
8,11,1,1505,1815,MQ,130,DFW,TYS,772,False,32.89595056,-97.0372,TX,35.81248722,-83.99285583,TN,48038.4,48384.0,2.0,0.0,387.2,451.2,0.0,0.0,36.0,29.0,25.0,15.5,2240.0,1760.0
8,25,1,1045,1205,MQ,80,DFW,LRD,394,False,32.89595056,-97.0372,TX,27.54373861,-99.46154361,TX,46310.4,45619.2,0.0,11.0,393.6,246.4,0.0,0.0,34.5,29.5,23.0,21.0,2520.0,2480.0
1,26,6,1410,1520,AA,70,DFW,SAT,247,False,32.89595056,-97.0372,TX,29.53369444,-98.46977778,TX,36979.2,37670.4,3.0,1.0,201.6,329.6,0.0,0.0,11.5,17.0,1.0,4.5,640.0,320.0
12,1,1,2015,2120,AA,65,DFW,XNA,281,True,32.89595056,-97.0372,TX,36.28186944,-94.30681111,AR,35942.4,34905.6,0.0,1.0,233.6,134.4,0.0,0.0,11.5,3.0,1.5,-2.5,680.0,520.0
6,20,5,925,1510,AA,285,DFW,SJU,2165,False,32.89595056,-97.0372,TX,18.43941667,-66.00183333,PR,51148.8,,2.0,,460.8,,0.0,,34.5,,22.0,,2440.0,
3,5,3,1015,1315,AA,120,DFW,ATL,732,False,32.89595056,-97.0372,TX,33.64044444,-84.42694444,GA,41126.4,41126.4,0.0,0.0,384.0,428.8,0.0,0.0,18.0,18.0,4.0,1.0,720.0,640.0
7,21,1,640,956,OH,136,DFW,CVG,812,False,32.89595056,-97.0372,TX,39.04614278,-84.6621725,KY,49766.4,51494.4,0.0,12.0,419.2,326.4,0.0,0.0,38.0,32.5,25.0,19.0,2600.0,2200.0
11,29,6,1420,1545,AA,85,DFW,MSY,448,False,32.89595056,-97.0372,TX,29.99338889,-90.25802778,LA,35942.4,36633.6,0.0,15.0,217.6,131.2,0.0,0.0,14.0,23.0,4.5,16.0,840.0,1800.0
11,21,5,1815,2000,OO,165,DFW,SLC,988,False,32.89595056,-97.0372,TX,40.78838778,-111.9777731,UT,36288.0,34214.4,0.0,0.0,252.8,220.8,0.0,0.0,12.0,11.0,0.5,-0.5,640.0,600.0
8,12,2,1635,2040,MQ,185,DFW,ROC,1266,False,32.89595056,-97.0372,TX,43.11886611,-77.67238389,NY,47692.8,49766.4,0.0,0.0,384.0,380.8,0.0,0.0,33.5,23.0,23.0,14.0,2080.0,1600.0
10,1,3,1910,2250,AA,160,DFW,MIA,1121,False,32.89595056,-97.0372,TX,25.79325,-80.29055556,FL,41817.6,42163.2,0.0,24.0,448.0,268.8,0.0,0.0,29.5,29.0,12.5,22.5,1240.0,2720.0
3,4,2,1800,2025,AS,265,DFW,SEA,1660,False,32.89595056,-97.0372,TX,47.44898194,-122.3093131,WA,41126.4,39744.0,7.0,0.0,262.4,268.8,0.0,0.0,12.5,9.5,0.5,2.0,640.0,720.0
4,7,1,1845,1945,AA,120,DFW,DEN,641,False,32.89595056,-97.0372,TX,39.85840806,-104.6670019,CO,45273.6,45964.8,0.0,0.0,464.0,361.6,0.0,0.0,28.5,11.0,13.0,-0.5,1480.0,200.0
5,30,5,2005,2355,AA,170,DFW,ORF,1213,False,32.89595056,-97.0372,TX,36.89461111,-76.20122222,VA,50457.6,51494.4,0.0,0.0,371.2,518.4,0.0,0.0,32.5,27.0,22.5,12.0,2720.0,1400.0
9,7,7,1020,1355,MQ,155,DFW,PIT,1068,True,32.89595056,-97.0372,TX,40.49146583,-80.23287083,PA,44928.0,45273.6,0.0,0.0,480.0,364.8,0.0,0.0,33.5,24.5,18.5,12.5,1560.0,1440.0
9,8,1,1930,2045,MQ,75,DFW,SGF,364,False,32.89595056,-97.0372,TX,37.24432611,-93.38685806,MO,44582.4,44928.0,0.0,0.0,406.4,374.4,0.0,0.0,32.5,26.0,21.0,15.5,2000.0,1760.0
7,23,3,745,905,MQ,80,DFW,JAN,408,False,32.89595056,-97.0372,TX,32.31116667,-90.07588889,MS,49766.4,49420.8,0.0,0.0,412.8,416.0,0.0,0.0,37.5,35.5,25.0,22.0,2640.0,2640.0
3,4,2,815,1150,AA,155,DFW,MIA,1121,False,32.89595056,-97.0372,TX,25.79325,-80.29055556,FL,41126.4,41472.0,7.0,0.0,262.4,288.0,0.0,0.0,12.5,27.5,0.5,21.5,640.0,2560.0
5,20,2,920,1010,AA,170,DFW,LAS,1055,False,32.89595056,-97.0372,TX,36.08036111,-115.1523333,NV,49766.4,50803.2,0.0,0.0,505.6,441.6,0.0,0.0,34.0,39.5,17.5,25.5,2000.0,1280.0
8,22,5,1805,1950,AA,105,DFW,HSV,603,False,32.89595056,-97.0372,TX,34.6404475,-86.77310944,AL,46656.0,47001.6,0.0,0.0,384.0,422.4,0.0,0.0,34.5,33.0,23.5,19.5,2640.0,2200.0
2,24,7,1830,2210,AA,160,DFW,RIC,1158,False,32.89595056,-97.0372,TX,37.50516667,-77.31966667,VA,40089.6,39398.4,0.0,0.0,352.0,284.8,0.0,0.0,17.0,7.5,4.0,-2.5,680.0,520.0
12,16,2,2130,2320,AA,170,DFW,SLC,988,False,32.89595056,-97.0372,TX,40.78838778,-111.9777731,UT,35251.2,32832.0,0.0,0.0,121.6,192.0,0.0,4.0,0.0,0.5,-5.0,-7.5,440.0,360.0
7,25,5,1150,1350,MQ,120,DFW,CID,685,False,32.89595056,-97.0372,TX,41.88458833,-91.71087222,IA,49420.8,52185.6,0.0,0.0,384.0,300.8,0.0,0.0,36.5,25.0,25.5,17.5,2520.0,2000.0
11,13,4,1930,2105,AA,215,DFW,FAT,1313,False,32.89595056,-97.0372,TX,36.77619444,-119.7181389,CA,36979.2,35942.4,0.0,0.0,310.4,233.6,0.0,0.0,22.5,19.5,7.5,8.0,1040.0,560.0
8,12,2,1340,1435,AA,115,DFW,DEN,641,False,32.89595056,-97.0372,TX,39.85840806,-104.6670019,CO,47692.8,49075.2,0.0,0.0,384.0,476.8,0.0,0.0,33.5,32.0,23.0,13.0,2080.0,1080.0
9,8,1,1730,1910,AA,220,DFW,SJC,1438,True,32.89595056,-97.0372,TX,37.36186194,-121.9290089,CA,44582.4,44928.0,0.0,0.0,406.4,412.8,0.0,0.0,32.5,28.0,21.0,14.0,2000.0,600.0
1,15,2,1605,1750,AA,105,DFW,BNA,631,False,32.89595056,-97.0372,TX,36.12447667,-86.67818222,TN,36288.0,35251.2,0.0,0.0,336.0,265.6,0.0,0.0,18.0,5.5,0.0,-6.0,600.0,400.0
1,16,3,820,1005,AA,225,DFW,SFO,1464,False,32.89595056,-97.0372,TX,37.61900194,-122.3748433,CA,36288.0,34905.6,0.0,0.0,259.2,272.0,0.0,0.0,14.0,14.5,3.0,4.5,760.0,840.0
12,31,3,1630,1725,MQ,55,DFW,CLL,164,False,32.89595056,-97.0372,TX,30.58858944,-96.36382417,TX,35596.8,36288.0,0.0,0.0,310.4,342.4,0.0,0.0,22.0,20.0,3.0,-1.5,760.0,560.0
11,30,7,745,1010,AA,145,DFW,ORD,802,False,32.89595056,-97.0372,TX,41.979595,-87.90446417,IL,35942.4,32832.0,0.0,0.0,201.6,176.0,0.0,0.0,14.0,5.5,5.5,-2.0,920.0,520.0
12,20,6,1210,1640,AA,210,DFW,JFK,1391,True,32.89595056,-97.0372,TX,40.63975111,-73.77892556,NY,35251.2,32832.0,0.0,11.0,300.8,86.4,0.0,0.0,21.0,0.5,3.5,-4.0,800.0,440.0
6,2,1,1050,1140,MQ,50,DFW,TYR,103,True,32.89595056,-97.0372,TX,32.35413889,-95.40238611,TX,50457.6,50457.6,0.0,0.0,396.8,406.4,0.0,0.0,34.0,33.0,23.0,22.0,2800.0,2640.0
4,1,2,835,1205,US,150,DFW,CLT,936,False,32.89595056,-97.0372,TX,35.21401111,-80.94312583,NC,44582.4,44582.4,3.0,3.0,313.6,291.2,0.0,0.0,24.5,20.5,11.5,8.5,1360.0,1120.0
10,21,2,1010,1225,MQ,135,DFW,MSN,821,False,32.89595056,-97.0372,TX,43.13985778,-89.33751361,WI,39398.4,37670.4,0.0,0.0,342.4,300.8,0.0,0.0,27.5,14.5,13.5,-1.0,1560.0,560.0
12,31,3,1035,1147,XE,72,DFW,IAH,224,True,32.89595056,-97.0372,TX,29.98047222,-95.33972222,TX,35596.8,36288.0,0.0,0.0,310.4,345.6,0.0,0.0,22.0,20.0,3.0,2.5,760.0,720.0
6,30,1,1425,1525,AA,60,DFW,OKC,175,True,32.89595056,-97.0372,TX,35.39308833,-97.60073389,OK,50803.2,51840.0,0.0,0.0,483.2,499.2,0.0,0.0,33.5,31.0,19.5,16.5,2080.0,1880.0
4,2,3,1210,1515,AA,125,DFW,ATL,732,True,32.89595056,-97.0372,TX,33.64044444,-84.42694444,GA,44582.4,44582.4,0.0,0.0,281.6,390.4,0.0,0.0,19.0,25.0,11.5,12.5,1360.0,1440.0
2,20,3,1535,1648,CO,73,DFW,IAH,224,True,32.89595056,-97.0372,TX,29.98047222,-95.33972222,TX,39398.4,40089.6,0.0,0.0,348.8,358.4,0.0,0.0,21.0,22.0,8.0,10.0,840.0,1240.0
10,16,4,1815,1920,MQ,65,DFW,LBB,282,False,32.89595056,-97.0372,TX,33.66363889,-101.8227778,TX,40089.6,39744.0,9.0,0.0,208.0,313.6,0.0,0.0,22.0,17.0,12.5,6.0,1440.0,920.0
9,17,3,840,1010,AA,90,DFW,MCI,460,False,32.89595056,-97.0372,TX,39.29760528,-94.71390556,MO,43545.6,43545.6,0.0,0.0,483.2,444.8,0.0,0.0,27.0,25.5,12.0,10.0,1240.0,1240.0
5,29,4,1050,1158,XE,68,DFW,IAH,224,False,32.89595056,-97.0372,TX,29.98047222,-95.33972222,TX,50457.6,49420.8,0.0,8.0,396.8,332.8,0.0,0.0,33.0,32.0,22.0,21.0,2640.0,2480.0
9,21,7,1915,2120,AA,245,DFW,SEA,1660,False,32.89595056,-97.0372,TX,47.44898194,-122.3093131,WA,42854.4,42854.4,0.0,8.0,416.0,131.2,0.0,0.0,30.5,16.5,17.5,11.5,1800.0,1360.0
5,7,3,1705,1750,AA,105,DFW,ABQ,569,True,32.89595056,-97.0372,TX,35.04022222,-106.6091944,NM,48729.6,49075.2,8.0,0.0,297.6,470.4,0.0,0.0,28.5,26.5,17.5,10.0,2000.0,440.0
1,6,7,745,905,MQ,80,DFW,JAN,408,False,32.89595056,-97.0372,TX,32.31116667,-90.07588889,MS,35596.8,35942.4,0.0,0.0,214.4,236.8,0.0,0.0,24.0,21.5,14.0,11.5,1600.0,1360.0
2,13,3,1355,1740,AA,165,DFW,ORF,1213,False,32.89595056,-97.0372,TX,36.89461111,-76.20122222,VA,38707.2,38016.0,0.0,24.0,390.4,272.0,0.0,0.0,14.0,19.5,-2.0,3.0,320.0,760.0
8,13,3,740,922,UA,222,DFW,SFO,1464,False,32.89595056,-97.0372,TX,37.61900194,-122.3748433,CA,47692.8,48729.6,0.0,0.0,460.8,544.0,0.0,0.0,34.5,24.5,21.5,12.5,1440.0,520.0
3,5,3,1250,1440,MQ,110,DFW,EVV,642,False,32.89595056,-97.0372,TX,38.03799139,-87.53062667,IN,41126.4,40780.8,0.0,7.0,384.0,297.6,0.0,8.0,18.0,7.5,4.0,-2.0,720.0,520.0
9,22,1,2100,2205,MQ,65,DFW,XNA,281,False,32.89595056,-97.0372,TX,36.28186944,-94.30681111,AR,42854.4,42854.4,0.0,0.0,419.2,403.2,0.0,0.0,31.5,26.5,18.0,14.0,1840.0,1600.0
